C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_35_900.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_35_900.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_35_900.jpg, 0, 0, 0, 7.970458E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_004.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_004.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_004.jpg, 0, 0, 0, 7.921876E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_105.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_105.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_105.jpg, 0, 0, 0, 7.951601E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_206.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_206.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_206.jpg, 0, 0, 0, 7.78059E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_313.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_313.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_313.jpg, 0, 0, 0, 8.214363E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_415.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_415.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_415.jpg, 0, 0, 0, 7.802382E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_517.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_517.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_517.jpg, 0, 0, 0, 7.84641E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_618.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_618.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_618.jpg, 0, 0, 0, 7.855744E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_721.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_721.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_721.jpg, 0, 0, 0, 7.860143E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_36_959.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_36_959.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_36_959.jpg, 0, 0, 0, 7.83689E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_37_055.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_37_055.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_37_055.jpg, 0, 0, 0, 7.826097E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_37_169.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_37_169.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_37_169.jpg, 0, 0, 0, 7.817462E-05
C:\Users\AlDorado Pc2\Desktop\Data2\IMG\center_2019_10_25_16_30_37_272.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\left_2019_10_25_16_30_37_272.jpg, C:\Users\AlDorado Pc2\Desktop\Data2\IMG\right_2019_10_25_16_30_37_272.jpg, 0, 0, 0, 7.842433E-05
